cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,1995,1822,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,1996,1890,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,1997,2020,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,1998,2106,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,1999,2192,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2000,2506,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2001,2965,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2002,3297,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2003,3488,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2004,4525,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2005,4770,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2006,5231,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2007,5626,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2008,6023,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2009,6287,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2010,6712,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2011,7221,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2012,7732,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2013,8256,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2014,7462,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2015,7931,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2016,8841,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2017,9759,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2018,10915,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2019,12061,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2020,12547,No especificada
19,Nuevo León,012,Ciénega de Flores,6207048973,Vehículos de motor registrados en circulación,2021,13101,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1993,2368,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1994,2409,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1995,2391,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1996,2356,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1997,2320,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1998,2335,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,1999,2263,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2000,3020,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2001,4118,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2002,4310,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2003,4478,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2004,4696,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2005,5086,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2006,5523,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2007,5884,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2008,6273,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2009,6538,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2010,6692,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2011,6865,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2012,6983,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2013,7143,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2014,3990,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2015,3991,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2016,4089,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2017,4216,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2018,4395,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2019,4594,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2020,4715,No especificada
19,Nuevo León,013,China,6207048973,Vehículos de motor registrados en circulación,2021,4824,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1993,2463,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1994,2480,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1995,2425,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1996,2521,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1997,2571,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1998,2630,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,1999,2664,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2000,3551,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2001,4635,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2002,4983,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2003,5247,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2004,5532,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2005,5948,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2006,6589,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2007,6992,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2008,7555,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2009,8047,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2010,8538,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2011,9234,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2012,9834,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2013,10099,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2014,7553,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2015,8614,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2016,9421,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2017,10159,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2018,11047,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2019,12128,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2020,12920,No especificada
19,Nuevo León,014,Doctor Arroyo,6207048973,Vehículos de motor registrados en circulación,2021,13594,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,1997,620,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,1998,617,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,1999,589,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2000,797,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2001,973,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2002,1035,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2003,1095,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2004,1133,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2005,1191,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2006,1290,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2007,1354,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2008,1420,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2009,1459,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2010,1479,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2011,1504,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2012,1520,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2013,1542,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2014,748,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2015,726,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2016,724,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2017,749,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2018,769,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2019,782,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2020,792,No especificada
19,Nuevo León,015,Doctor Coss,6207048973,Vehículos de motor registrados en circulación,2021,822,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,1994,18491,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,1997,692,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,1998,706,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,1999,705,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2000,827,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2001,935,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2002,987,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2003,1035,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2004,1064,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2005,1122,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2006,1203,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2007,1294,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2008,1358,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2009,1402,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2010,1449,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2011,1496,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2012,1516,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2013,1553,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2014,1043,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2015,1049,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2016,1103,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2017,1184,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2018,1257,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2019,1362,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2020,1413,No especificada
19,Nuevo León,016,Doctor González,6207048973,Vehículos de motor registrados en circulación,2021,1504,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1993,3037,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1994,3069,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1995,3845,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1996,3110,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1997,3929,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1998,3945,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,1999,3997,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2000,4673,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2001,5914,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2002,6408,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2003,6867,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2004,7196,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2005,7593,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2006,8137,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2007,8695,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2008,9214,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2009,9645,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2010,9991,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2011,10623,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2012,10416,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2013,10868,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2014,8208,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2015,8619,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2016,9122,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2017,9526,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2018,9944,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2019,10619,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2020,10945,No especificada
19,Nuevo León,017,Galeana,6207048973,Vehículos de motor registrados en circulación,2021,11279,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1980,12062,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1981,12248,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1982,12454,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1983,12960,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1984,14716,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1985,15294,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1986,15880,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1987,16386,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1988,17026,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1990,19499,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1992,22633,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1993,1829,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1994,1909,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1995,1901,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1996,2012,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1997,2147,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1998,2345,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,1999,2606,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2000,2980,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2001,3629,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2002,4235,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2003,4585,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2004,5048,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2005,5586,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2006,6548,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2007,7630,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2008,8734,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2009,9529,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2010,10601,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2011,12199,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2012,13552,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2013,15433,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2014,26286,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2015,30261,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2016,35534,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2017,41048,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2018,47579,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2019,54056,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2020,60067,No especificada
19,Nuevo León,018,García,6207048973,Vehículos de motor registrados en circulación,2021,67124,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1989,18378,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1991,21426,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1993,47542,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1994,52786,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1995,54372,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1996,55343,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1997,56116,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1998,58979,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,1999,60935,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2000,65989,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2001,71312,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2002,75138,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2003,81463,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2004,89166,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2005,95058,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2006,103259,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2007,112396,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2008,116403,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2009,122114,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2010,128630,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2011,134920,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2012,141956,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2013,150105,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2014,96685,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2015,101632,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2016,107053,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2017,112196,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2018,118901,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2019,124436,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2020,127802,No especificada
19,Nuevo León,019,San Pedro Garza García,6207048973,Vehículos de motor registrados en circulación,2021,129532,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1993,1373,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1994,1390,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1995,1369,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1996,1325,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1997,1304,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1998,1297,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,1999,1272,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2000,1656,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2001,2161,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2002,2287,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2003,2463,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2004,2628,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2005,2794,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2006,3078,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2007,3295,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2008,3545,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2009,3699,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2010,3761,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2011,3835,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2012,3900,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2013,3976,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2014,2134,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2015,2085,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2016,2114,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2017,2146,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2018,2268,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2019,2361,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2020,2432,No especificada
19,Nuevo León,020,General Bravo,6207048973,Vehículos de motor registrados en circulación,2021,2521,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1980,803,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1981,996,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1982,1129,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1983,1471,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1984,1762,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1985,1876,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1986,1964,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1987,2042,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1988,2132,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1989,2166,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1990,2294,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1991,2519,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1992,2676,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1993,14219,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1994,14548,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1995,14489,No especificada
19,Nuevo León,021,General Escobedo,6207048973,Vehículos de motor registrados en circulación,1996,15402,No especificada
